time;buy rate;sell rate
7 646;1,19882;1,54211
7 647;1,19882;1,54037
7 648;1,19882;1,54211
7 649;1,30549;1,54255
7 650;1,30549;1,48056
7 651;1,30549;1,48056
7 652;1,30549;1,48056
7 653;1,30549;1,43604
7 654;1,30549;1,43604
7 655;1,19882;1,43112
7 656;1,19882;1,4082
7 657;1,19882;1,4082
7 658;1;1,4082
7 659;1;1,31228
7 660;1;1,26067
7 661;1;1,26067
7 662;1;1,13816
7 663;1;1,4082
7 664;1;1,4082
7 665;1;1,4082
7 666;1;1,4082
7 667;1,04417;1,4082
7 668;1;1,4082
7 669;1;1,2523
7 670;1;1,2523
7 671;1;1,2523
7 672;1,07139;1,2523
7 673;1,07139;1,2523
7 674;1,10583;1,2523
7 675;1,10583;1,2523
7 676;1,17221;1,2523
7 677;1,17221;1,2523
7 678;1,17221;1,24904
7 679;1,17221;1,21767
7 680;1,17221;1,21767
7 681;1,17221;1,21767
7 682;1,17221;1,21767
7 683;1,17221;1,24904
7 684;1,17221;1,22316
7 685;1,17221;1,22316
7 686;1,17221;1,43112
7 687;1,14923;1,34343
7 688;1,15866;1,43112
7 689;1,15866;1,43112
7 690;1,15866;1,33503
7 691;1,15866;1,31297
7 692;1,1986;1,31297
7 693;1,2507;1,31297
7 694;1,2507;1,31297
7 695;1,2507;1,31297
7 696;1,25083;1,31297
7 697;1,14896;1,29753
7 698;1,14896;1,31297
7 699;1,14896;1,31297
7 700;1,14896;1,31297
7 701;1,14896;1,31297
7 702;1,14896;1,31297
7 703;1,16691;1,31297
7 704;1,21486;1,31297
7 705;1,21486;1,31297
7 706;1,21486;1,31297
7 707;1,21486;1,31297
7 708;1,21486;1,31297
7 709;1,21486;1,31297
7 710;1,21486;1,31297
7 711;1,21486;1,31297
7 712;1,23957;1,43112
7 713;1,33284;1,54399
7 714;1,33284;1,54399
7 715;1,33284;1,54399
7 716;1,33284;1,54399
7 717;1,33284;1,54399
7 718;1,33284;1,54399
7 719;1,33284;1,54399
7 720;1,40793;1,54399
7 721;1,40793;1,54399
7 722;1,40793;1,54399
7 723;1,45911;1,54399
7 724;1,46593;1,54399
7 725;1,46593;1,54399
7 726;1,46593;1,5124
7 727;1,46593;1,5124
7 728;1,46593;1,5124
7 729;1,47106;1,52356
7 730;1,47195;1,52356
7 731;1,47195;1,52356
7 732;1,47195;1,5176
7 733;1,47195;1,5176
7 734;1,47195;1,5176
7 735;1,47591;1,5176
7 736;1,47591;1,5176
7 737;1,47195;1,5176
7 738;1,47195;1,54399
7 739;1,47195;1,54399
7 740;1,47195;1,54399
7 741;1,4671;1,50922
7 742;1,4671;1,50922
7 743;1,4671;1,5088
7 744;1,4671;1,5088
7 745;1,4671;1,49435
7 746;1,4671;1,49435
7 747;1,4671;1,49247
7 748;1,4671;1,49247
7 749;1,4671;1,49247
7 750;1,4671;1,49247
7 751;1,47463;1,49247
7 752;1,47463;1,48988
7 753;1,47463;1,48892
7 754;1,47463;1,48892
7 755;1,47463;1,48776
7 756;1,47463;1,48776
7 757;1,47463;1,48475
7 758;1,47463;1,48395
7 759;1,47463;1,48395
7 760;1,4671;1,48047
7 761;1,4671;1,48047
7 762;1,46847;1,48047
7 763;1,46847;1,48776
7 764;1,46847;1,48776
7 765;1,47178;1,48776
7 766;1,47178;1,48776
7 767;1,47178;1,48892
7 768;1,47178;1,48783
7 769;1,46866;1,48783
7 770;1,46866;1,47843
7 771;1,46866;1,47598
7 772;1,46888;1,47598
7 773;1,46888;1,47598
7 774;1,4671;1,47598
7 775;1,4671;1,47598
7 776;1,4671;1,47598
7 777;1,46677;1,47189
7 778;1,46677;1,47598
7 779;1,46677;1,47598
7 780;1,46677;1,47598
7 781;1,46677;1,47276
7 782;1,46677;1,47455
7 783;1,46677;1,47455
7 784;1,46677;1,47598
7 785;1,46677;1,47598
7 786;1,46677;1,47598
7 787;1,46677;1,47539
7 788;1,46677;1,47598
7 789;1,46677;1,47598
7 790;1,46677;1,47598
7 791;1,46677;1,47598
7 792;1,46677;1,47598
7 793;1,46894;1,47598
7 794;1,47232;1,47621
7 795;1,47136;1,47621
7 796;1,47136;1,4738
7 797;1,47136;1,4738
7 798;1,47136;1,4738
7 799;1,47136;1,47263
7 800;1,47136;1,47263
7 801;1,47181;1,47263
7 802;1,47181;1,47263
7 803;1,47181;1,47263
7 804;1,47136;1,47263
7 805;1,47136;1,47263
7 806;1,47136;1,47263
7 807;1,47136;1,4722
7 808;1,46593;1,47204
7 809;1,46593;1,47204
7 810;1,40793;1,47204
7 811;1,40793;1,47204
7 812;1,40793;1,47263
7 813;1,40793;1,47263
7 814;1,43219;1,47263
7 815;1,40793;1,45446
7 816;1,40793;1,45446
7 817;1,40793;1,45446
7 818;1,41602;1,45446
7 819;1,41602;1,45446
7 820;1,38992;1,45446
7 821;1,40245;1,45446
7 822;1,41429;1,45446
7 823;1,41429;1,45446
7 824;1,41429;1,45446
7 825;1,41429;1,45446
7 826;1,41133;1,45446
7 827;1,41133;1,45446
7 828;1,42451;1,45446
7 829;1,42451;1,45446
7 830;1,4267;1,45446
7 831;1,38992;1,45446
7 832;1,38992;1,42782
7 833;1,14896;1,42782
7 834;1,26625;1,42782
7 835;1,26625;1,45446
7 836;1,26625;1,45446
7 837;1,26625;1,45446
7 838;1,28057;1,45446
7 839;1,28057;1,45446
7 840;1,33508;1,45446
7 841;1,33508;1,45446
7 842;1,33508;1,45446
7 843;1,33508;1,42463
7 844;1,36838;1,42463
7 845;1;1,41638
7 846;1;1,49129
7 847;1;1,49129
7 848;1;1,49129
7 849;1;1,49129
7 850;1;1,49129
7 851;1;1,49129
7 852;1;1,49129
7 853;1;1,50499
7 854;1,12771;1,50499
7 855;1,12771;1,50499
7 856;1,12771;1,50499
7 857;1,12771;1,50499
7 858;1;1,50499
7 859;1;1,54399
7 860;1,23014;1,54399
7 861;1,23014;1,5555
7 862;1,23014;1,56599
7 863;1,23014;1,64793
7 864;1,23014;1,64793
7 865;1,21311;1,64793
7 866;1,41745;1,64793
7 867;1,4243;1,64793
7 868;1,4243;1,64793
7 869;1,4243;1,64793
7 870;1,4243;1,66937
7 871;1,50739;1,66937
7 872;1,4243;1,66937
7 873;1,4243;1,66937
7 874;1,41745;1,66937
7 875;1,41745;1,66937
7 876;1,41745;1,66937
7 877;1,42146;1,66937
7 878;1,42146;1,58293
7 879;1,29618;1,53791
7 880;1,39132;1,53791
7 881;1;1,53791
7 882;1;1,37384
7 883;1;1,37384
7 884;1;1,37384
7 885;1,00393;1,58293
7 886;1,13924;1,58293
7 887;1,13924;1,79611
7 888;1,13924;1,73604
7 889;1;1,73604
7 890;1;1,79706
7 891;1;1,79706
7 892;1;1,62974
7 893;1;1,62974
7 894;1,09793;1,79707
7 895;1;1,79707
7 896;1;1,79707
7 897;1;1,60053
7 898;1;1,79707
7 899;1;1,79707
7 900;1;1,79707
7 901;1;1,73887
7 902;1,3582;1,73887
7 903;1,3582;1,73887
7 904;1,3582;1,73887
7 905;1,3582;1,73887
7 906;1,3582;1,79707
7 907;1,3582;1,79707
7 908;1,38722;1,79707
7 909;1,3582;1,79707
7 910;1,3582;1,6077
7 911;1,3582;1,6077
7 912;1,3582;1,6077
7 913;1,3582;1,6077
7 914;1,3582;1,6077
7 915;1;1,539
7 916;1,24675;1,539
7 917;1,24675;1,42311
7 918;1,2835;1,42311
7 919;1,2835;1,42289
7 920;1,29096;1,42289
7 921;1,24675;1,4064
7 922;1;1,4064
7 923;1;1,4064
7 924;1,20232;1,4064
7 925;1,20232;1,42289
7 926;1,30412;1,42289
7 927;1,30412;1,79707
7 928;1,20232;1,75248
7 929;1,20232;1,75248
7 930;1,20232;1,77798
7 931;1,35456;1,77798
7 932;1,20232;1,77798
7 933;1,20232;1,77798
7 934;1,24059;1,77798
7 935;1,38163;1,77798
7 936;1,38163;1,77798
7 937;1,38163;1,77798
7 938;1,38163;1,77798
7 939;1,38163;1,77798
7 940;1,45433;1,77798
7 941;1,45433;1,77548
7 942;1,61287;1,77548
7 943;1;1,71162
7 944;1;1,71162
7 945;1;1,71162
7 946;1;1,71162
7 947;1;1,71162
7 948;1;1,63558
7 949;1;1,63558
7 950;1;1,63558
7 951;1;1,63558
7 952;1;1,63558
7 953;1;1,63558
7 954;1;1,63558
7 955;1,28699;1,63558
7 956;1;1,56361
7 957;1;1,35739
7 958;1;1,77548
7 959;1;1,55272
7 960;1;1,55272
7 961;1;1,64363
7 962;1;1,64363
7 963;1;1,64363
7 964;1;1,64363
7 965;1;1,64363
7 966;1;1,64363
7 967;1;1,64363
7 968;1;1,64363
7 969;1;1,64363
7 970;1;1,518
7 971;1;1,518
7 972;1;1,518
7 973;1,05763;1,518
7 974;1,05763;1,42642
7 975;1;1,30614
7 976;1;1,30614
7 977;1;1,30614
7 978;1;1,26547
7 979;1;1,16269
7 980;1;1,16269
7 981;1;1,79788
7 982;1;1,79788
7 983;1,14857;1,79788
7 984;1,34262;1,8
7 985;1,34262;1,5794
7 986;1,34262;1,8
7 987;1,34262;1,8
7 988;1,34262;1,8
7 989;1,33817;1,8
7 990;1,33817;1,8
7 991;1,33817;1,8
7 992;1,33817;1,8
7 993;1,33817;1,8
7 994;1,33817;1,8
7 995;1,33817;1,58606
7 996;1,33817;1,58606
7 997;1;1,58606
7 998;1;1,42374
7 999;1;1,49445
8 000;1;1,47119
8 001;1;1,47119
8 002;1,04771;1,58606
8 003;1,05018;1,58606
8 004;1,05018;1,58606
8 005;1;1,58606
8 006;1;1,58606
8 007;1;1,58606
8 008;1;1,58606
8 009;1;1,49311
8 010;1;1,58606
8 011;1;1,58606
8 012;1;1,57158
8 013;1;1,57158
8 014;1;1,3273
8 015;1;1,26545
8 016;1;1,26545
8 017;1;1,26545
8 018;1;1,26545
8 019;1,04103;1,26545
8 020;1,04103;1,26545
8 021;1,04103;1,26545
8 022;1,04103;1,26545
8 023;1;1,26545
8 024;1;1,26545
8 025;1;1,26545
8 026;1;1,26545
8 027;1;1,26545
8 028;1;1,26545
8 029;1;1,26545
8 030;1,08284;1,26545
8 031;1;1,24446
8 032;1,06655;1,24446
8 033;1;1,20925
8 034;1;1,17869
8 035;1;1,24446
8 036;1;1,24446
8 037;1;1,24446
8 038;1;1,24446
8 039;1;1,24446
8 040;1;1,24446
8 041;1,11513;1,24446
8 042;1;1,24446
8 043;1;1,18837
8 044;1;1,18837
8 045;1;1,13192
8 046;1,0041;1,13192
8 047;1;1,13192
8 048;1,02657;1,13192
8 049;1;1,13192
8 050;1;1,24446
8 051;1;1,24446
8 052;1,00632;1,24446
8 053;1,00632;1,24446
8 054;1,00632;1,24446
8 055;1,00632;1,24446
8 056;1,00632;1,24446
8 057;1,00632;1,24446
8 058;1,11028;1,24446
8 059;1,11721;1,29437
8 060;1,11721;1,29437
8 061;1,11721;1,3273
8 062;1,13713;1,3273
8 063;1,19202;1,3273
8 064;1,19202;1,3273
8 065;1,19202;1,3273
8 066;1,21048;1,3273
8 067;1,21048;1,3273
8 068;1,23426;1,3273
8 069;1,178;1,3273
8 070;1,178;1,3273
8 071;1,178;1,3273
8 072;1,178;1,3273
8 073;1,178;1,3273
8 074;1,19236;1,3273
8 075;1,178;1,3273
8 076;1,178;1,3273
8 077;1,178;1,3273
8 078;1,178;1,29278
8 079;1,16575;1,29278
8 080;1,16575;1,29278
8 081;1,16575;1,29278
8 082;1,16575;1,29278
8 083;1,15606;1,29278
8 084;1,15606;1,29278
8 085;1,15606;1,29278
8 086;1,15606;1,29278
8 087;1,15606;1,29278
8 088;1,19794;1,29278
8 089;1,15606;1,26792
8 090;1,20378;1,26792
8 091;1,20378;1,24833
8 092;1,20378;1,24833
8 093;1,20378;1,24833
8 094;1,20378;1,29278
8 095;1,20378;1,29278
8 096;1,20378;1,29278
8 097;1,21074;1,29278
8 098;1,21074;1,28691
8 099;1,21074;1,28691
8 100;1,22419;1,28691
8 101;1,23326;1,28691
8 102;1,23326;1,26314
8 103;1,23326;1,25347
8 104;1,23326;1,25817
8 105;1,23326;1,24867
8 106;1,21074;1,24867
8 107;1,20378;1,24024
8 108;1,21862;1,24024
8 109;1,20378;1,24024
8 110;1,19136;1,24024
8 111;1,21005;1,24024
8 112;1,21005;1,24024
8 113;1,21005;1,29384
8 114;1,21005;1,29384
8 115;1,21005;1,29384
8 116;1,21005;1,29384
8 117;1,21005;1,29384
8 118;1,21005;1,29384
8 119;1,21005;1,29384
8 120;1,21005;1,25304
8 121;1,21005;1,25304
8 122;1,21005;1,3273
8 123;1,21005;1,3273
8 124;1,21005;1,30318
8 125;1,19136;1,30318
8 126;1,19136;1,33693
8 127;1,19136;1,33693
8 128;1,19136;1,33693
8 129;1,19136;1,27811
8 130;1,20142;1,33693
8 131;1,15606;1,33693
8 132;1,15606;1,33693
8 133;1,15606;1,32429
8 134;1,15309;1,32429
8 135;1,16129;1,32429
8 136;1,16129;1,32429
8 137;1,16129;1,32429
8 138;1,16129;1,32429
8 139;1,14939;1,32429
8 140;1,14939;1,32429
8 141;1,21288;1,32429
8 142;1,25649;1,32429
8 143;1,25649;1,32429
8 144;1,14939;1,29966
8 145;1,14939;1,29966
8 146;1,11721;1,29966
8 147;1,11721;1,29966
8 148;1,11721;1,29966
8 149;1,11721;1,29966
8 150;1,11721;1,32429
8 151;1,11721;1,32429
8 152;1,11136;1,32429
8 153;1,11136;1,32429
8 154;1,11136;1,22222
8 155;1,03773;1,22222
8 156;1,11843;1,22222
8 157;1,11843;1,22222
8 158;1,15615;1,22222
8 159;1,15615;1,22222
8 160;1,03773;1,22222
8 161;1,00632;1,19774
8 162;1,10035;1,19774
8 163;1,10035;1,19774
8 164;1,10035;1,19774
8 165;1,11898;1,22222
8 166;1,11898;1,23875
8 167;1,15812;1,23875
8 168;1,15812;1,34846
8 169;1,15812;1,34846
8 170;1,15812;1,34846
8 171;1,15812;1,29415
8 172;1,15812;1,29415
8 173;1,15812;1,23722
8 174;1,15812;1,23722
8 175;1,15812;1,29415
8 176;1,19442;1,29415
8 177;1,19557;1,29415
8 178;1,19557;1,29415
8 179;1,19557;1,29415
8 180;1,17384;1,2858
8 181;1,15773;1,2476
8 182;1,15773;1,2476
8 183;1,15773;1,2476
8 184;1,15773;1,21176
8 185;1,15773;1,21176
8 186;1,15773;1,20703
8 187;1,15773;1,20703
8 188;1,15773;1,20703
8 189;1,15773;1,29415
8 190;1,15773;1,25464
8 191;1,15773;1,21875
8 192;1,15773;1,19742
8 193;1,15773;1,19742
8 194;1,15773;1,1876
8 195;1,15773;1,1876
8 196;1,15773;1,25464
8 197;1,15114;1,25464
8 198;1,19318;1,25464
8 199;1,19318;1,24142
8 200;1,19782;1,24142
8 201;1,20136;1,24142
8 202;1,20136;1,23736
8 203;1,20136;1,23736
8 204;1,1892;1,23736
8 205;1,1892;1,23736
8 206;1,1892;1,23736
8 207;1,18385;1,23736
8 208;1,18385;1,23736
8 209;1,18385;1,23717
8 210;1,18385;1,23717
8 211;1,18385;1,23717
8 212;1,18385;1,23717
8 213;1,18385;1,23717
8 214;1,18385;1,23368
8 215;1,18385;1,23717
8 216;1,15114;1,23304
8 217;1,15114;1,23304
8 218;1,15114;1,22507
8 219;1,15114;1,22507
8 220;1,17309;1,22507
8 221;1,17309;1,22507
8 222;1,17309;1,22507
8 223;1,19;1,22507
8 224;1,19;1,22507
8 225;1,17309;1,22507
8 226;1,17309;1,22507
8 227;1,17309;1,22507
8 228;1,17309;1,22507
8 229;1,17309;1,22507
8 230;1,17309;1,22481
8 231;1,17309;1,24076
8 232;1,17309;1,24076
8 233;1,17309;1,24076
8 234;1,17309;1,29415
8 235;1,17309;1,29415
8 236;1,21532;1,35103
8 237;1,21532;1,35103
8 238;1,21532;1,35103
8 239;1,21532;1,33945
8 240;1,17309;1,31766
8 241;1,17309;1,31766
8 242;1,17309;1,2728
8 243;1,21712;1,2728
8 244;1,21712;1,2728
8 245;1,21712;1,2728
8 246;1,21712;1,2728
8 247;1,21712;1,2728
8 248;1,24399;1,2728
8 249;1,21712;1,2728
8 250;1,23944;1,2728
8 251;1,21712;1,2728
8 252;1,24453;1,2728
8 253;1,24453;1,2728
8 254;1,24453;1,2728
8 255;1,21712;1,2728
8 256;1,23322;1,2728
8 257;1,23322;1,2728
8 258;1,21712;1,2728
8 259;1,21712;1,2728
8 260;1,21712;1,2728
8 261;1,21712;1,26462
8 262;1,21712;1,26462
8 263;1,21712;1,2728
8 264;1,21712;1,2728
8 265;1,21712;1,2728
8 266;1,21712;1,2728
8 267;1,2373;1,2728
8 268;1,2373;1,2728
8 269;1,2373;1,2728
8 270;1,2373;1,2728
8 271;1,2373;1,2728
8 272;1,2373;1,2728
8 273;1,24184;1,27483
8 274;1,24641;1,27653
8 275;1,25588;1,27653
8 276;1,25588;1,27653
8 277;1,25588;1,27789
8 278;1,25588;1,27789
8 279;1,25588;1,28127
8 280;1,25588;1,28127
8 281;1,26555;1,31766
8 282;1,27715;1,31766
8 283;1,25588;1,30448
8 284;1,27747;1,30448
8 285;1,27747;1,2962
8 286;1,27747;1,2962
8 287;1,27747;1,2962
8 288;1,27752;1,2962
8 289;1,28205;1,2962
8 290;1,28818;1,2962
8 291;1,29132;1,2962
8 292;1,29132;1,2962
8 293;1,29072;1,2962
8 294;1,29072;1,31766
8 295;1,2953;1,32915
8 296;1,29072;1,32107
8 297;1,29072;1,31352
8 298;1,29678;1,31352
8 299;1,29678;1,31352
8 300;1,29678;1,31352
8 301;1,29678;1,31352
8 302;1,29678;1,312
8 303;1,21712;1,312
8 304;1,21712;1,29569
8 305;1,21712;1,25954
8 306;1,21946;1,25954
8 307;1,21946;1,25954
8 308;1,21946;1,25932
8 309;1,21946;1,25932
8 310;1,21946;1,24909
8 311;1,21946;1,24909
8 312;1,21946;1,25932
8 313;1,22564;1,25932
8 314;1,22564;1,25932
8 315;1,22564;1,25932
8 316;1,21712;1,25932
8 317;1,21712;1,25932
8 318;1,21712;1,25932
8 319;1,21712;1,25932
8 320;1,21712;1,25932
8 321;1,23805;1,25932
8 322;1,23805;1,25932
8 323;1,21712;1,25932
8 324;1,19854;1,25528
8 325;1,19854;1,25528
8 326;1,20456;1,25528
8 327;1,20456;1,23941
8 328;1,17309;1,23941
8 329;1,17309;1,23941
8 330;1,17309;1,23941
8 331;1,1642;1,23941
8 332;1,1642;1,23941
8 333;1,20173;1,23941
8 334;1,1642;1,23941
8 335;1,1642;1,23941
8 336;1,1642;1,23941
8 337;1,1642;1,23941
8 338;1,1642;1,23941
8 339;1,1642;1,23941
8 340;1,15663;1,20271
8 341;1,15663;1,23941
8 342;1,15663;1,23941
8 343;1,15663;1,23941
8 344;1,15663;1,23941
8 345;1,15663;1,23486
8 346;1,15663;1,25954
8 347;1,15663;1,26235
8 348;1,15114;1,26235
8 349;1,14782;1,26235
8 350;1,12325;1,26235
8 351;1,15364;1,264
8 352;1,10035;1,264
8 353;1,10035;1,26462
8 354;1,13944;1,26462
8 355;1,13944;1,26462
8 356;1,13944;1,26674
8 357;1,13944;1,26674
8 358;1,10035;1,26674
8 359;1,10035;1,26674
8 360;1,10035;1,26674
8 361;1,10035;1,32915
8 362;1,10035;1,31064
8 363;1,10035;1,31064
8 364;1,18884;1,32915
8 365;1,00632;1,32915
8 366;1,00632;1,32915
8 367;1,00632;1,22385
8 368;1,00632;1,1641
8 369;1,00632;1,1641
8 370;1,05429;1,1641
8 371;1,05429;1,1641
8 372;1,05994;1,1641
8 373;1,05994;1,11425
8 374;1,07453;1,32915
8 375;1,12574;1,32915
8 376;1,00632;1,32915
8 377;1,00632;1,32915
8 378;1,00632;1,32915
8 379;1,14943;1,32915
8 380;1,00632;1,32915
8 381;1,00632;1,32915
8 382;1,00632;1,32915
8 383;1,14494;1,32915
8 384;1,21129;1,32915
8 385;1,00632;1,32915
8 386;1,08218;1,32915
8 387;1,11467;1,32915
8 388;1,11467;1,32915
8 389;1,11467;1,28071
8 390;1,11467;1,32164
8 391;1,11467;1,32164
8 392;1,08218;1,32164
8 393;1,08218;1,32164
8 394;1,08218;1,32915
8 395;1,08218;1,32915
8 396;1,00632;1,32915
8 397;1;1,32915
8 398;1,09259;1,32915
8 399;1,09259;1,32915
8 400;1,09259;1,27471
8 401;1,09259;1,27471
8 402;1,09259;1,32915
8 403;1;1,32915
8 404;1;1,32915
8 405;1;1,32915
8 406;1;1,32915
8 407;1;1,19407
8 408;1;1,32915
8 409;1;1,33945
8 410;1;1,38244
8 411;1;1,31903
8 412;1;1,31903
8 413;1;1,31903
8 414;1;1,31903
8 415;1;1,31903
8 416;1;1,31903
8 417;1;1,31903
8 418;1;1,31903
8 419;1,00549;1,31903
8 420;1,00549;1,31903
8 421;1,00549;1,31903
8 422;1,00549;1,38244
8 423;1,00549;1,34304
8 424;1;1,34304
8 425;1;1,29156
8 426;1;1,29156
8 427;1;1,38244
8 428;1,01741;1,38244
8 429;1,01741;1,2944
8 430;1,01741;1,38244
8 431;1,01741;1,38244
8 432;1,01741;1,38244
8 433;1,01741;1,38244
8 434;1,01741;1,20867
8 435;1,01741;1,20867
8 436;1,03487;1,20867
8 437;1,01741;1,20867
8 438;1,01741;1,20867
8 439;1,04804;1,39721
8 440;1,0421;1,39721
8 441;1,13259;1,39721
8 442;1,0421;1,39721
8 443;1,0421;1,39721
8 444;1,0421;1,39721
8 445;1,01741;1,34643
8 446;1;1,34643
8 447;1;1,34643
8 448;1,15132;1,34643
8 449;1,15432;1,34643
8 450;1,15432;1,34643
8 451;1,22176;1,34643
8 452;1,22176;1,34643
8 453;1,234;1,37652
8 454;1,234;1,37652
8 455;1,234;1,39721
8 456;1,234;1,39721
8 457;1,27469;1,39721
8 458;1,27469;1,39721
8 459;1,27469;1,39721
8 460;1,22176;1,39721
8 461;1,22176;1,39721
8 462;1,22176;1,39721
8 463;1,22176;1,39721
8 464;1,22176;1,41668
8 465;1,26116;1,41668
8 466;1,2694;1,42189
8 467;1,2694;1,42189
8 468;1,2694;1,42189
8 469;1,2694;1,42189
8 470;1,2694;1,42189
8 471;1,2694;1,42189
8 472;1,27849;1,42189
8 473;1,2694;1,42189
8 474;1,2694;1,44276
8 475;1,2694;1,57158
8 476;1,2694;1,57158
8 477;1,29159;1,57158
8 478;1,2938;1,57158
8 479;1,2938;1,57158
8 480;1,34084;1,57158
8 481;1,34084;1,57158
8 482;1,34084;1,53236
8 483;1,34084;1,53236
8 484;1,34084;1,53236
8 485;1,34084;1,53236
8 486;1,34084;1,48056
8 487;1,34084;1,48056
8 488;1,34578;1,48056
8 489;1,34578;1,48056
8 490;1,34623;1,48056
8 491;1,36589;1,48056
8 492;1,36589;1,48056
8 493;1,36025;1,48056
8 494;1,36025;1,48056
8 495;1,36025;1,48056
8 496;1,36025;1,48056
8 497;1,34084;1,47101
8 498;1,34084;1,47101
8 499;1,34084;1,48056
8 500;1,34084;1,48056
8 501;1,39412;1,48056
8 502;1,40631;1,48056
8 503;1,30616;1,46406
8 504;1,30616;1,46406
8 505;1,30616;1,48056
8 506;1,30616;1,45748
8 507;1,30616;1,45748
8 508;1,30616;1,45748
8 509;1,30616;1,38188
8 510;1,34251;1,48056
8 511;1,35337;1,48056
8 512;1,35337;1,48056
8 513;1,35337;1,48056
8 514;1,35337;1,4482
8 515;1,38568;1,57158
8 516;1,38568;1,57158
8 517;1,38568;1,57158
8 518;1,35337;1,57158
8 519;1,37372;1,57158
8 520;1,37372;1,57158
8 521;1,37372;1,57158
8 522;1,37372;1,57158
8 523;1,35337;1,57158
8 524;1,34251;1,57158
8 525;1,34251;1,57158
8 526;1,34251;1,57158
8 527;1,34251;1,57158
8 528;1,34251;1,52773
8 529;1,34251;1,52773
8 530;1,34251;1,52773
8 531;1,34251;1,52773
8 532;1,34251;1,48395
8 533;1,36949;1,57158
8 534;1,36949;1,57158
8 535;1,34251;1,57158
8 536;1,34251;1,58876
8 537;1,34251;1,58876
8 538;1,34251;1,58876
8 539;1,34251;1,58876
8 540;1,34251;1,58876
8 541;1,40056;1,58876
8 542;1,47447;1,58876
8 543;1,49548;1,58876
8 544;1,54119;1,58876
8 545;1,54119;1,58876
8 546;1,54119;1,58876
8 547;1,56205;1,58876
8 548;1,56205;1,57998
8 549;1,56205;1,57184
8 550;1,56205;1,58876
8 551;1,56205;1,58592
8 552;1,56205;1,58592
8 553;1,54052;1,58592
8 554;1,56253;1,58592
8 555;1,56253;1,58876
8 556;1,56253;1,58876
8 557;1,54052;1,58876
8 558;1,54052;1,58876
8 559;1,54052;1,58876
8 560;1,54052;1,57672
8 561;1,54398;1,63081
8 562;1,28847;1,63081
8 563;1,28116;1,59944
8 564;1,292;1,59944
8 565;1,28116;1,59944
8 566;1,43274;1,59944
8 567;1,28116;1,55404
8 568;1,28116;1,55404
8 569;1,28116;1,63081
8 570;1,28116;1,63081
8 571;1,28116;1,46114
8 572;1,28116;1,65595
8 573;1,28116;1,65595
8 574;1,28116;1,65595
8 575;1,28116;1,65595
8 576;1,28116;1,75826
8 577;1,27672;1,75826
8 578;1,41935;1,8
8 579;1,3692;1,8
8 580;1,3692;1,8
8 581;1,3692;1,61773
8 582;1,3692;1,61773
8 583;1,38694;1,61773
8 584;1,38694;1,61773
8 585;1,38694;1,68782
8 586;1,38694;1,68782
8 587;1,38694;1,68782
8 588;1,3692;1,68782
8 589;1,3692;1,68782
8 590;1,3692;1,67301
8 591;1,3692;1,66485
8 592;1,3692;1,66485
8 593;1,3692;1,66485
8 594;1,3692;1,66485
8 595;1,3692;1,66485
8 596;1,3692;1,56174
8 597;1,35409;1,56174
8 598;1,2694;1,56174
8 599;1,2694;1,56174
8 600;1,2694;1,56174
8 601;1,2694;1,56174
8 602;1,2694;1,56174
8 603;1,2694;1,56174
8 604;1,2694;1,56174
8 605;1,32188;1,56174
8 606;1,42063;1,56174
8 607;1,42063;1,77734
8 608;1,42063;1,74057
8 609;1,42063;1,63541
8 610;1,42063;1,63211
8 611;1,48492;1,63211
8 612;1,2694;1,63211
8 613;1,39431;1,63211
8 614;1,39431;1,63211
8 615;1,2694;1,63211
8 616;1,34433;1,63211
8 617;1,35963;1,63211
8 618;1,48483;1,63211
8 619;1,48913;1,63211
8 620;1,52733;1,63211
8 621;1,52733;1,59161
8 622;1,52733;1,59161
8 623;1,48913;1,59161
8 624;1,48913;1,59161
8 625;1,45779;1,59161
8 626;1,50995;1,59161
8 627;1,50995;1,59161
8 628;1,5217;1,59161
8 629;1,5217;1,59161
8 630;1,53822;1,59161
8 631;1,5217;1,59161
8 632;1,25775;1,59161
8 633;1,25775;1,59161
8 634;1,25775;1,59161
8 635;1,25775;1,57217
8 636;1,25775;1,59161
8 637;1,22176;1,59161
8 638;1,22176;1,59161
8 639;1,22176;1,59161
8 640;1,22176;1,59161
8 641;1,22176;1,59161
8 642;1,22176;1,59161
8 643;1,22176;1,59161
8 644;1,22176;1,59161
8 645;1,22176;1,47065
8 646;1,26932;1,47065
8 647;1,15432;1,47065
8 648;1,15432;1,47065
8 649;1,15432;1,47065
8 650;1,15132;1,39997
8 651;1,15132;1,34538
8 652;1,15132;1,34538
8 653;1,15132;1,66598
8 654;1,15132;1,66598
8 655;1,15132;1,66598
8 656;1,15132;1,66649
8 657;1,15132;1,66649
8 658;1,19345;1,66649
8 659;1,2077;1,75059
8 660;1,31448;1,75059
8 661;1,40026;1,75059
8 662;1,40026;1,75059
8 663;1,40026;1,75059
8 664;1,40026;1,75059
8 665;1,19345;1,75059
8 666;1,34259;1,75059
8 667;1,34259;1,75059
8 668;1,34259;1,75059
8 669;1,34259;1,75059
8 670;1,19345;1,69811
8 671;1,4046;1,69811
8 672;1,4046;1,69811
8 673;1,51771;1,69811
8 674;1,4046;1,69811
8 675;1,4046;1,69811
8 676;1,47179;1,69811
8 677;1,5665;1,69811
8 678;1,4046;1,67799
